9146,282-2-000024,__ë¦ 268-16ë²_ ì£¼ì°¨,NAN,NAN,10
9147,282-2-000025,__ë¦ 277-5ë²_ ì£¼ì°¨,NAN,NAN,8
9148,282-2-000026,__ë¦ 343-5ë²_ ì£¼ì°¨,37.03145195,128.3027888,8
9149,282-2-000027,__ë¦ 105-2ë²_ ì£¼ì°¨,NAN,NAN,8
9150,282-2-000028,__ë¦ 351-2ë²_ ì£¼ì°¨,NAN,NAN,140
9151,282-2-000029,__5ë¦ ì£¼ì°¨(____ ¸ê·¼),NAN,NAN,39
9152,165-2-000074,°í_1,37.46409624,126.7249957,8
9153,165-2-000075,_±ë_(_¸°ì°¨ë___),37.44551953,126.7053305,7
9154,165-2-000076,ëª¨ë_ë§__1,37.4538948,126.7223318,5
9155,165-2-000077,ëª¨ë_ë§__2,37.45313379,126.7219492,6
9156,165-2-000078,ëª¨ë_ë§__3,37.45274703,126.7220123,4
9157,165-2-000079,ë§_ 1,37.46548856,126.7379509,17
9158,165-2-000080,ë§_ 2,37.46702451,126.7359027,7
9159,164-2-000009,10ê³µì_ì£¼ì°¨(¡ë_),37.39569853,126.6485745,34
9160,164-2-000010,11ê³µì_ì£¼ì°¨(¡ë_),37.39535386,126.6482212,34
9161,164-2-000011,12ê³µì_ì£¼ì°¨(¡ë_),37.39697211,126.646864,25
9162,164-2-000012,13ê³µì_ì£¼ì°¨(¡ë_),37.396612,126.646466,29
9163,164-2-000013,14ê³µì_ì£¼ì°¨(¡ë_),37.39370055,126.6454937,68
9164,251-2-000006,__ë© ¥ì_ë¦ ê³µì_ì£¼ì°¨,37.41102352,127.9595357,26
9165,251-2-000007,__ ê³µì_ì£¼ì°¨,37.41069601,127.9554687,44
9166,251-2-000008,8__ë¹__ ¨ë¬¸  ê°__ì£¼ì°¨,37.42459282,127.9631646,29
9167,251-2-000009,ì§_©´ ê°__ì£¼ì°¨,37.36232536,127.8394111,10
9168,251-2-000010,ë¶ë¡_©´ ê³µì_ì£¼ì°¨,37.2081834,127.7508771,60
9169,337-2-000027,ê´____ ë§_,34.57874666,126.5853996,80
9170,337-2-000028,´ê_ ,34.57570248,126.5961106,70
9171,337-2-000029,__ë©,34.66779599,126.3299898,53
9172,337-2-000030,êµ êµ_ ë¶ì§,34.57148535,126.6068439,62
9173,337-2-000031,êµ ë³´ê±´ ¤í_,34.57035073,126.6037897,44
9174,337-2-000032,__¤ê±°ë¦,34.56775587,126.6007491,41
9175,337-2-000033,__ë©,34.49117409,126.5155081,13
9176,138-4-000027,¼ì_ì£¼ì°¨,NAN,NAN,14
9177,218-1-000001,¸ì_ 1ê¶__,37.6584145,126.8319597,63
9178,218-1-000002,¸ì_ 3ê¶__,37.63819323,126.8322273,121
9179,196-2-000045,¨ì_ __6 ë¯¸ë_ì£¼ì°¨,35.43829812,129.305446,6
9180,118-2-000004,¹ì_1 ê³µì_ì£¼ì°¨,37.523768,126.9000061,91
9181,118-2-000005,¹ì_2 ê³µì_ì£¼ì°¨,37.5282536,126.907755,31
9182,118-2-000006,_¦¼ ê³µì_ì£¼ì°¨,37.50820335,126.8967334,26
9183,118-2-000007,ë¬¸ë_ ê³µì_ì£¼ì°¨,37.516205,126.8878482,52
9184,118-2-000008,__2_²­ ê³µì_ì£¼ì°¨,37.53650136,126.8940377,93
9185,118-2-000009,__¬ë³¸__2ê³µì_ì£¼ì°¨,37.51332414,126.914068,61
9186,118-2-000010,_¸¸4_³µ_£¼ì°¨ì_,37.505356,126.912013,23
9187,118-2-000011,_¸¸6_³µ_£¼ì°¨ì_,37.50247028,126.911147,129
9188,118-2-000012,ë¦1_³µ_£¼ì°¨ì_,37.49314271,126.901609,155
9189,118-2-000013,ë¦2_³µ_£¼ì°¨ì_,37.49160959,126.899931,151
9190,118-2-000014,ë¦3_³µ_£¼ì°¨ì_,37.49799341,126.900422,105
9191,118-2-000015,_¸¸__(5¸ì_)ê³µì_ì£¼ì°¨,37.51770759,126.9151695,88
9192,118-2-000016,__¬êµ¬ì²_¹ê³µ_£¼ì°¨ì_,37.524747,126.8955205,66
9193,118-2-000017,_¦¼ì´__ê³µì_ì£¼ì°¨,37.50750302,126.9072907,145
9194,118-2-000018,ë¦¼ì_ë¦°ì_ê³µì_ê³µì_ì£¼ì°¨,37.49133176,126.9030162,198
9195,118-2-000019,_¸¸411ë§__ê³µì_ê³µì_ì£¼ì°¨,37.50715227,126.911655,130
9196,118-2-000020,__¬ì_ê³_³µ_£¼ì°¨ì_,37.515377,126.9153554,98
9197,118-2-000021,¹ì_ê·¼ë¦°ê³µì_ê³µì_ì£¼ì°¨,37.5252165,126.895135,190
9198,118-2-000022,ë¦¼ì___ê³µì_ì£¼ì°¨,37.49967021,126.8939948,192
9199,118-2-000023,__¬ë_3ê³µì_ì£¼ì°¨,37.51723371,126.903716,172
9200,118-2-000001,__¬ë³¸__1 ê³µì_ì£¼ì°¨,37.514358,126.909151,194
9201,118-2-000002,__¬ë_1 ê³µì_ì£¼ì°¨,37.52074776,126.910054,34
9202,118-2-000003,__¬ë_2 ê³µì_ì£¼ì°¨,37.523664,126.908767,28
9203,345-3-000014,¸ì__¬¸__ë³__ ì£¼ì°¨,NAN,NAN,12
9204,345-3-000015,______ë³__ ì£¼ì°¨,NAN,NAN,33
9205,345-2-000016,ì²__êµ ì£¼ì°¨,NAN,NAN,30
9206,345-3-000017,__ ì¢__ë³µì_ ì£¼ì°¨,NAN,NAN,30
9207,345-3-000018,__´ì_ê³¼í_ê³____ ì£¼ì°¨,NAN,NAN,14
9208,345-3-000019,__ì¤__êµ ì£¼ì°¨,NAN,NAN,12
9209,345-3-000020,__ì´____ ì£¼ì°¨,NAN,NAN,23
9210,345-3-000021,____±í_êµ ì£¼ì°¨,NAN,NAN,15
9211,345-3-000022,____±í_êµ ì£¼ì°¨,NAN,NAN,17
9212,345-2-000023,__ ì£¼ì°¨,NAN,NAN,21
9213,251-4-000046,´ë¨¼ì£¼ì°¨,37.3371471,127.9288539,38
9214,251-4-000047,__°ì__£¼ì°¨í,37.33928448,127.9257684,121
9215,251-4-000048,ë¬´ì__£¼ì°¨ì_,37.33412189,127.9303002,50
9216,251-4-000049,_£¼£¼ì°¨ì_,37.35706454,127.9448953,34
9217,251-2-000001,__ê³µì_ì£¼ì°¨,37.35352351,127.9446895,115
9218,251-2-000002,¼ì_ê³µì_ì£¼ì°¨,37.34862528,127.9494886,25
9219,251-2-000003,ë¬¸ë_ê³µì_ì£¼ì°¨,37.30685546,127.8147405,185
9220,251-2-000004,ê±´ë__ ¸ì_ì£¼ì°¨,37.3116032,127.8188047,82
9221,251-2-000005,__ë¦ ê³µì_ì£¼ì°¨,37.3239432,127.8299547,26
9222,195-1-000005,¼í___ ¸ì_,35.53565007,129.3905161,23
9223,195-2-000001,¼í_ë§__ê³µë_,35.53621717,129.3929187,50
9224,195-2-000056,__,35.54735475,129.3849748,14
9225,195-2-000057,__ê³µì_,35.58943549,129.3648249,129
9226,195-2-000058,ê°__ ì¤__ê³µì_,NAN,NAN,182
9227,195-2-000059,¸ê___,NAN,NAN,28
9228,195-2-000002,ë§¤ê³¡1°ì_¨ì,35.64717039,129.3637831,141
9229,195-2-000003,ë§¤ê³¡2°ì_¨ì,35.64743093,129.3635336,27
9230,195-2-000004,ë§¤ê³¡3°ì_¨ì(1),35.64065413,129.3666313,109
9231,195-2-000005,ë§¤ê³¡3°ì_¨ì(2),35.63736828,129.3678781,34
9232,195-2-000006,ë§¤ê³¡3°ì_¨ì(3),35.64187509,129.3686396,16
9233,195-2-000007,__ê³µì_ì£¼ì°¨,35.63033721,129.349609,55
9234,195-2-000008,__ 331,35.63193123,129.3521308,15
9235,195-2-000009,¸ê_ 719-3,35.62604159,129.3557075,16
9236,195-2-000010,¸ê_ 375,35.62732632,129.3576677,8
9237,195-2-000011,¸ê_ 676-8,35.62732632,129.3576677,5
9238,195-2-000012,¸ê_ 283-6,35.62860302,129.3555521,6
9239,195-2-000013,¸ê_1,35.6212063,129.3552947,245
9240,195-2-000014,¸ê_2,35.62502173,129.3518267,34
9241,195-2-000015,¸ê_3,35.62538437,129.3524399,42
9242,195-2-000016,¸ê___,35.62361671,129.3557438,16
9243,294-1-000042,¬ë_ë¡,36.27279297,126.9141033,21
9244,294-1-000043,"ê³_°±ë¡, ¬ë_ë¡30ë²_¸¸",36.27514851,126.9113851,21
9245,294-2-000044,___£¼ì°¨ì_,36.27528896,126.8895662,21
9246,294-2-000045,ê·__ì£¼ì°¨,36.27506558,126.8896912,30
9247,294-2-000046,ê·____ì£¼ì°¨,36.273576,126.889742,47
9248,294-2-000047,°ì_¥ì£¼ì°¨ì_,36.30883938,126.853547,15
9249,294-2-000048,ë¬´ë_¬ì£¼ì°¨ì_,36.31415331,126.6966979,75
9250,294-2-000049,¸ì___ì£¼ì°¨,36.30137839,126.7054493,14
9251,294-2-000050,´ì_ë¦¼ì£¼ì°¨ì_,36.33789235,126.7090767,65
9252,294-2-000051,¼í_ì£¼ì°¨,36.24406386,126.8067783,25
9253,294-2-000052,____ì£¼ì°¨,36.214267,126.757052,10
9254,294-2-000053,¥ì_ì£¼ì°¨,36.19181985,126.7336993,28
9255,294-2-000054,ì²__ì£¼ì°¨,36.1822804,126.8225706,12
9256,294-2-000055,____ì£¼ì°¨,36.189661,126.8925238,32
9257,294-2-000056,êµ°ì_ë¦¬í__£¼ì°¨ì_,36.18791289,126.894127,16
9258,294-2-000057,¥ì_ì£¼ì°¨,36.243598,126.8842796,33
9259,294-2-000058,¸ë___ì£¼ì°¨,36.169873,126.9460086,20
9260,294-2-000059,__ì£¼ì°¨,36.26363346,127.020694,24
9261,294-2-000017,ë¶¬ì_ ê³µì_ì£¼ì°¨,36.280772,126.907731,24
9262,294-2-000018,¥ì___ ,36.28574582,126.9098551,32
9263,343-2-000019,__êµ ê³µì_ì£¼ì°¨,NAN,NAN,16
9264,343-1-000020,__êµ ê³µì_ì£¼ì°¨,34.31342775,126.7577405,20
9265,343-1-000021,__êµ ê³µì_ì£¼ì°¨,34.31417908,126.7558961,31
9266,343-1-000022,__êµ ê³µì_ì£¼ì°¨,34.31607492,126.7491712,145
9267,343-2-000023,__êµ ê³µì_ì£¼ì°¨,34.31700893,126.7455346,27
9268,343-1-000024,__êµ ê³µì_ì£¼ì°¨,34.31534742,126.7425232,9
9269,343-2-000025,__êµ ê³µì_ì£¼ì°¨,34.31667144,126.7416714,175
9270,343-2-000026,__êµ ê³µì_ì£¼ì°¨,34.31667144,126.7416714,57
9271,343-2-000027,__êµ ê³µì_ì£¼ì°¨,NAN,NAN,135
9272,343-1-000028,__êµ ê³µì_ì£¼ì°¨,34.31704454,126.7380938,7
9273,343-2-000029,__êµ ê³µì_ì£¼ì°¨,34.3139819,126.7545314,8
9274,343-2-000030,__êµ ê³µì_ì£¼ì°¨,34.31505863,126.7534549,8
9275,343-2-000031,__êµ ê³µì_ì£¼ì°¨,34.31161698,126.7394459,67
9276,343-2-000032,__êµ ê³µì_ì£¼ì°¨,34.31097244,126.7549613,194
9277,343-2-000033,__êµ ê³µì_ì£¼ì°¨,34.31110434,126.760529,26
9278,343-2-000034,__êµ ê³µì_ì£¼ì°¨,34.31018505,126.7600435,5
9279,343-2-000035,__êµ ê³µì_ì£¼ì°¨,34.31059221,126.7583704,10
9280,294-1-000039,±ì_ë¡ ¸ì_ì£¼ì°¨,36.27907686,126.9102498,7
9281,294-1-000040,"ë°__ë¡, __ë¡",36.28385112,126.9099269,25
9282,294-1-000041,¬ë_ë¡72ë²_¸¸,36.27888368,126.9122446,3
9283,414-2-000273,ë´__ë§__ ê³µì_ì£¼ì°¨,NAN,NAN,8
9284,414-2-000274,__ 920-12ë²_ ê³µì_ì£¼ì°¨,NAN,NAN,56
9285,414-2-000275,¼ë_ê³µì_ ë¶¤ì£¼ì°¨ì_,NAN,NAN,101
9286,414-2-000276,ì¶©í_ ë¶¤ì£¼ì°¨ì_,NAN,NAN,135
9287,414-2-000277,__ 913-6 ê³µì_ì£¼ì°¨,NAN,NAN,8
9288,414-2-000278,ëª__ 109-17 ê³µì_ì£¼ì°¨,NAN,NAN,14
9289,414-2-000279,ëª__ 210ë²_ ê³µì_ì£¼ì°¨,NAN,NAN,70
9290,414-2-000280,ëª__2ì£¼êµ¬´ë_ ì£¼ì°¨,NAN,NAN,72
9291,345-3-000005,____ë¬´ì_,NAN,NAN,15
9292,414-1-000281,ëª__ë¡(ëª__34-7ë²_~ëª__ 151-8ë²_) ê³µì_ì£¼ì°¨,NAN,NAN,37
9293,414-1-000282,ëª__ë¡(ëª__132-10ë²_~ëª__145-18ë²_ ) ê³µì_ì£¼ì°¨,NAN,NAN,55
9294,414-1-000283,ëª_ë¡14ë²_¸¸(ëª__ 18-24~18-13) ê³µì_ì£¼ì°¨,NAN,NAN,26
9295,414-2-000284,¨ëª¨ ê³µì_ì£¼ì°¨,NAN,NAN,30
9296,414-1-000285,ë¬´ì_ë¡581ë²_¸¸(__ë¬¼ë_ë§¤ì_ ) ê³µì_ì£¼ì°¨,NAN,NAN,23
9297,414-1-000286,ë°__ë¡(____ ì°½ì_ê³µì_)  ê³µì_ì£¼ì°¨,NAN,NAN,98
9298,414-2-000287,"ë¶_©´ _°±ë¦ 451-1,4ë²_  ê³µì_ì£¼ì°¨",NAN,NAN,17
9299,414-1-000288,ë´__ê°__394ë²_¸¸ ê³µì_ì£¼ì°¨,NAN,NAN,10
9300,414-2-000289,ë´_³¡ì£¼ì°¨ ê³µì_ì£¼ì°¨,NAN,NAN,98
9301,414-1-000290,ë´_³¡ë¡23ë²_¸¸(ë´_³¡70-5ë²_~ë´_³¡70-8ë²_) ê³µì_ì£¼ì°¨,NAN,NAN,6
9302,414-2-000291,¬ì_ê³_³¡ ì£¼ì°¨,35.28346372,128.5978787,111
9303,414-4-000292,)ì²_£¼°ê³¨__,NAN,NAN,72
9304,414-2-000293,ë¶_©´ __ë¦ 343-9ë²_ ê³µì_ì£¼ì°¨,NAN,NAN,11
9305,414-2-000294,ë¶_©´ ë§__ë¦ 384 ê³µì_ì£¼ì°¨,NAN,NAN,40
9306,233-2-000046,__ê³µë_,37.16013545,126.9166017,109
9307,233-2-000047,ë´____,37.22033838,126.9552,17
9308,233-2-000048,ë¹__(ë¹__ê³__),37.23760149,126.8741517,68
9309,233-2-000049,__,37.16902011,126.7037569,51
9310,233-2-000050,¬ê_,37.21375257,126.7357193,49
9311,233-2-000051,¡ì_,37.21461658,126.7335852,46
9312,233-2-000052,ì¡°ì_,37.08398539,126.814623,44
9313,233-2-000053,ì¡°ì__ì§êµ,37.08461535,126.8216062,24
9314,233-2-000054,¨ì_´í ì£5,37.20863744,126.8261481,65
9315,233-1-000055,ë´__ _¦¬,37.2191071,126.9494624,22
9316,233-1-000056,ê°¬ë¦¬,37.16002784,126.9318217,34
9317,233-1-000057,êµ¬ì_ë¦¬ë__£¼ì°¨ì_,37.15954091,126.9085587,57
9318,233-1-000058,ë°__°ì_¨ì,37.08525003,126.9098394,967
9319,233-1-000059,ë°__ë°°ì_ì§ì§__ë¡,37.13346682,126.8998049,48
9320,161-1-000022,°ì_ë¶__148ë²_¸¸¸ì_ì£¼ì°¨,37.44713399,126.5963744,23
9321,161-1-000023,°ì_ë¶__148ë²_¸¸2¸ì_ì£¼ì°¨,37.44713399,126.5963744,26
9322,161-1-000024,°ì_ë¶__1¸ì_ì£¼ì°¨,37.44713399,126.5963744,80
9323,161-1-000025,ì¶__ë¡86ë²_¸¸¸ì_ì£¼ì°¨,37.4504837,126.6043008,43
9324,391-2-000022,êµ___¸¸ ì£¼ì°¨,35.53921305,128.498766,50
9325,161-1-000018,_¬¼__133ë²_¸¸¸ì_ì£¼ì°¨,37.46826681,126.6289975,12
9326,161-1-000019,°í_ë¡20ë²_¸¸¸ì_ì£¼ì°¨,37.46821127,126.6282965,12
9327,161-1-000020,¸ì_ë¡144ë²_¸¸¸ì_ì£¼ì°¨,37.46689738,126.6278829,23
9328,161-1-000021,°ì_ë¶__128ë²_¸¸¸ì_ì£¼ì°¨,37.44904199,126.5936473,59
9329,232-2-000051,__1,37.60502339,126.5928819,91
9330,232-2-000052,_³¡1,37.65686268,126.625061,46
9331,232-2-000053,ë§__1,37.63855822,126.6453578,54
9332,232-2-000054,ë§__2,37.63428142,126.645122,33
9333,251-4-000033,_£¼ì£¼ì°¨,37.35021289,127.9476434,40
9334,251-4-000034,____ì£¼ì°¨,37.34843754,127.9483139,19
9335,251-4-000035,¼ì_ì£¼ì°¨,37.34753108,127.9497636,33
9336,251-4-000036,__ì£¼ì°¨,37.34821979,127.9476354,50
9337,251-4-000037,_£¼ê¸°ë_ë³__ì£¼ì°¨,37.34911755,127.9467233,905
9338,251-4-000038,_£¼ì£¼ì°¨,37.34650889,127.9293722,159
9339,251-4-000039,´ë_ì£¼ì°¨,37.34436921,127.9319839,109
9340,251-4-000040,__ë²__°ë_£¼ì°¨ì_,37.3448143,127.9308136,817
9341,251-4-000041,AJ___£¼¨ê__£¼ì°¨ì_,37.34392983,127.9288868,24
9342,251-4-000042,¼ê___ì£¼ì°¨,37.34210833,127.9658285,30
9343,251-4-000043,__¤ì£¼ì°¨í,37.33648832,127.9272646,31
9344,251-4-000044,_³´ì£¼ì°¨,37.33683138,127.9267182,42
9345,251-4-000045,_³µì£¼ì°¨,37.33559485,127.9286018,36
9346,389-2-000074,ë¬´ì_ë§__ ì£¼ì°¨,35.333186,128.267194,22
9347,389-2-000002,__ë²__°ë ê³µì_ì£¼ì°¨,35.3202582,128.2544874,68
9348,389-2-000051,_³¸ì£¼ì°¨,35.32045275,128.258234,19
9349,389-2-000052,__ì£¼ì°¨,35.32093613,128.2557008,21
9350,389-2-000083,_³¸ _ì£¼ì°¨2,35.32035244,128.2597547,4
9351,389-2-000059,__°ì_ë¥__ ì£¼ì°¨,35.32088903,128.2599834,34
9352,389-2-000082,2020 2 __ê³______  ´ê ì£¼ì°¨,35.32033404,128.2606776,12
9353,389-2-000029,ì£½ì_1êµ¬ë_ ì£¼ì°¨,35.4724188,128.2715703,14
9354,389-2-000048,ì£½ì_2êµ¬ë_ ì£¼ì°¨,35.47027077,128.2706995,12
9355,389-2-000027,ë°©ê_ë§__ ì£¼ì°¨,35.475765,128.2162751,8
9356,389-2-000049,ì²_ë§__ ì¶__,35.47940361,128.2344695,10
9357,389-2-000010,ë°©ë_ë§__ ì£¼ì°¨,35.474981,128.221895,15
9358,389-2-000058,ë¶ë¦ ì¤__ì£¼ì°¨,35.46443445,128.3216981,51
9359,389-2-000006,__ê³µì_ì£¼ì°¨2,35.4663485,128.3235628,60
9360,389-2-000005,__ê³µì_ì£¼ì°¨1,35.46622776,128.3257812,60
9361,389-2-000060,ë¶ë¦¼ë©´ __ë§__ ì£¼ì°¨,35.468999,128.324336,19
9362,389-2-000054,ë¯¸ê³¡ë§__ ì£¼ì°¨,35.348544,128.268727,17
9363,389-2-000068,__ë§__ ì£¼ì°¨,35.34454419,128.3022697,17
9364,389-2-000033,¹ë_ë§__ ì£¼ì°¨,35.4358243,128.3173096,29
9365,389-2-000061,__ë§__ ì£¼ì°¨,35.4175533,128.2755755,0
9366,389-2-000028,¸ê_ë§__ ì£¼ì°¨,35.436629,128.344998,27
9367,389-2-000062,__2êµ¬ë_ ì£¼ì°¨,35.423965,128.288308,12
9368,389-2-000011,__(__)ì£¼ì°¨,35.32251418,128.264431,45
9369,389-2-000020,__(_³¸)ì£¼ì°¨,35.321629,128.263341,45
9370,389-2-000077,__ __ì§êµ ì£¼ì°¨2,35.31886111,128.2716733,58
9371,389-2-000076,__ __ì§êµ ì£¼ì°¨1,35.31892601,128.2691955,43
9372,389-2-000021,__ __ ê³µì_ì£¼ì°¨,35.3184158,128.2670295,23
9373,389-2-000050,__ ¨ì_ ì£¼ì°¨,35.319422,128.2656026,26
9374,389-2-000069,__(__)°ì_ë¥__ ì£¼ì°¨,35.321429,128.266325,20
9375,235-4-000028,__¹ì£¼ì°¨ì_,37.84157604,127.0617067,97
9376,235-4-000028,ë´___£¼ì°¨ì_,37.86129282,127.060939,24
9377,235-4-000028,_¦¼1,37.82086645,127.0933878,170
9378,235-4-000028,___£¼ì°¨ì_,37.8194375,127.0474945,29
9379,235-4-000029, _£¼ë©__ì¹¼í_¼ì_,37.831438,127.099047,93
9380,133-3-000001,____ì§ë¶¤ì£¼ì°¨ì_,35.062149,129.0820953,953
9381,136-2-000002,©í_ë¶ ê³µì_ì£¼ì°¨,35.1321062,129.1160951,172
9382,136-2-000003,©í_ë§____°ë ë¶¤ì£¼ì°¨ì_,35.13272835,129.1153521,66
9383,232-2-000030,¬ì_7êµ¬ì_ ê³µì_ì£¼ì°¨,37.6214401,126.721375,20
9384,232-2-000031,¬ì_8êµ¬ì_ ê³µì_ì£¼ì°¨,37.62287695,126.7209726,22
9385,232-2-000032,¥ê¸°³µ_£¼ì°¨ì_,37.64376317,126.6725146,82
9386,232-2-000041,ê³__23 ê³µì_ì£¼ì°¨,37.60319835,126.7690194,16
9387,232-2-000042,¥ê¸°__ë³µë__³µ_£¼ì°¨ì_,37.63898172,126.6642474,20
9388,232-2-000043,ê³____ë³µì¼í_,37.60330492,126.7709492,169
9389,232-2-000044,¬ì___ë³µë__³µ_£¼ì°¨ì_,37.62255044,126.7125908,49
9390,232-2-000045,êµ¬ë___ë³µë__³µ_£¼ì°¨ì_,37.6474574,126.6231336,49
9391,232-2-000046,ë§____ë³µë__³µ_£¼ì°¨ì_,37.64209809,126.6403262,56
9392,232-2-000047,¥ê¸°5,37.63984166,126.680359,104
9393,232-2-000048,¥ê¸°6,37.6371215,126.6767441,58
9394,232-2-000049,êµ¬ë_1,37.64512147,126.6223749,46
9395,232-2-000050,¥ê¸°7,37.64171447,126.6587441,321
9396,335-2-000001,____ ,34.6824515,126.905473,70
9397,335-2-000002,__°ë¦¬,34.67616186,126.9061519,47
9398,335-2-000003,°ì²´êµ ,34.68119147,126.905658,37
9399,335-2-000004,¤ì_ ëª¨í_ ,34.67907442,126.9086888,16
9400,335-2-000005,__ì°½ê_,34.68119147,126.905658,16
9401,335-2-000006,êµ°ì²­ì°¨ê_ (__),34.6815596,126.9058835,40
9402,335-2-000007,__ë£ ê±´ë_,34.68080351,126.9053403,7
9403,335-2-000008,__ ,34.67927261,126.9074465,9
9404,335-2-000009,¥í___ë¬´ì_ ¤í_,34.67996544,126.902577,9
9405,335-2-000010,__¼í_ ¤í_,34.674278,126.9056179,27
9406,335-2-000011,____ê³ ,34.67882767,126.9023752,17
9407,335-2-000012,¨ë_ë¦ ë§___ ,34.67866823,126.8991879,16
9408,229-2-000001,_£¼_²­ ì£¼ì°¨,37.76004282,126.7798758,382
9409,229-2-000002,ê¸__ ì£¼ì°¨,37.76524919,126.7736743,10
9410,229-2-000003,ê¸__1ê³µì_ ì£¼ì°¨,37.75741591,126.7660484,33
9411,229-2-000004,ê¸__2ê³µì_ ì£¼ì°¨,37.75250379,126.7676123,318
9412,229-2-000005,ê¸__3ê³µì_ ì£¼ì°¨,37.75113247,126.7672212,60
9413,229-2-000006,ê¸__4ê³µì_ ì£¼ì°¨,37.75285952,126.7785279,16
9414,229-2-000007,ê¸__8ê³µì_ ì£¼ì°¨,37.75964328,126.7711313,15
9415,229-2-000008,ê¸__1-8ê³µì_ ì£¼ì°¨,37.7667416,126.7797384,24
9416,229-2-000009,ê¸__2-8ê³µì_ ì£¼ì°¨,37.75023227,126.7681602,140
9417,417-2-000565,ì¤_¦¬2ê³µì_ì£¼ì°¨,NAN,NAN,41
9418,417-2-000566,¼ê_1ê³µì_ì£¼ì°¨,NAN,NAN,33
9419,417-2-000567,¼ê_2ê³µì_ì£¼ì°¨,NAN,NAN,33
9420,417-2-000568,êµ¬ì_ê³¨ë__³µ_£¼ì°¨ì_,NAN,NAN,11
9421,417-2-000569,____´ì£¼ì°¨ì_,35.22110594,128.5681332,50
9422,417-2-000570,ë´__ê³µë_ê³µì_ì£¼ì°¨,NAN,NAN,522
9423,417-2-000571,ë´__ê³µë_ê³µì_ì£¼ì°¨_,NAN,NAN,82
9424,417-2-000572,´ì___ê³µì_ì£¼ì°¨,NAN,NAN,6
9425,417-2-000573,2ê¸__°ì£¼ì°¨ì_,NAN,NAN,13
9426,417-2-000574,êµ¬ì_1_³µ_£¼ì°¨ì_1,NAN,NAN,11
9427,417-2-000575,__1_³µ_£¼ì°¨ì_,NAN,NAN,7
9428,417-2-000576,ë´___³µ_£¼ì°¨ì_,NAN,NAN,11
9429,417-2-000577,êµ¬ì_1_³µ_£¼ì°¨ì_2,NAN,NAN,8
9430,417-2-000578,_____ê³µì_ì£¼ì°¨,NAN,NAN,94
9431,417-2-000579,_ª©ë§__ê³µì_ì£¼ì°¨,NAN,NAN,34
9432,417-2-000580,__ë§__ê³µì_ì£¼ì°¨,NAN,NAN,35
9433,417-2-000581,__ë§__ê³µì_ì£¼ì°¨,NAN,NAN,25
9434,417-2-000582,__ë¬´ë_ê³µì_ì£¼ì°¨,NAN,NAN,13
9435,417-2-000583,__ë§__ê³µì_ì£¼ì°¨,NAN,NAN,29
9436,417-2-000584,__¤ë¦¬ë§__ê³µì_ì£¼ì°¨,NAN,NAN,10
9437,417-2-000585,êµ¬ì_2_³µ_£¼ì°¨ì_1,NAN,NAN,26
9438,417-2-000586,ê³µí_ì§ì£¼ì°¨1,NAN,NAN,17
9439,186-1-000030,__¬ì_ ,NAN,NAN,15
9440,186-1-000031,_£¡ °ì_(),NAN,NAN,27
9441,337-2-000007,¥ì_°ë_ 2¸ì_ ,34.57549889,126.5985778,20
9442,337-2-000008,¥ì_ë©´ì_ë¬´ì_ ë§_,34.56650806,126.6475451,80
9443,337-2-000009,¡ì °ì_°ì²´êµ ,34.37038956,126.5208425,34
9444,337-2-000010,©ì_ __êµ__ ,34.57635952,126.4330732,57
9445,337-2-000011,´ë_ì¶__ ,34.56884964,126.6006255,10
9446,337-2-000012,__ë°±ì_ ¤í_,34.57391589,126.6071614,33
9447,337-2-000013,ì¤_êµ__ ,34.56743807,126.6024055,20
9448,337-2-000014,±ëêµ__ ,34.56778009,126.5926218,36
9449,337-2-000015,ë¯¸ì_¬ê±°ë¦,34.57386093,126.6042423,28
9450,337-2-000016,ì²_ __êµ ë¶ê·,34.57048546,126.6003008,16
9451,337-2-000017,ë³µì_´ê³¼ ,34.57182061,126.6072085,20
9452,337-2-000018,____ì° ,34.57401929,126.5912847,20
9453,337-2-000019,ë¬¸ë_ 5¼ì_,34.5960829,126.310881,29
9454,337-2-000020,©ì___ ,34.57655535,126.4351958,37
9455,337-2-000021,ë¬¸í_ ë§_,34.57361978,126.6010525,18
9456,337-2-000022,____ ,34.57182885,126.6013967,8
9457,337-2-000023,´ë_ê´ê´__ ,34.56980533,126.5955276,10
9458,337-2-000024,´ë_ì¢__°ë ,34.56990491,126.6080662,45
9459,337-2-000025,´ë_êµ°ëê´__ ,34.57235741,126.5998423,18
9460,337-2-000026,ê´__ê·¸ë¦°ë¹__ ,34.57240271,126.6025571,73
9461,000-3-000063,ë³µì_ê³¨ë¬¸__,37.49478344,126.7542142,182
9462,000-3-000064,__´ì_ë§__,37.48004682,126.7999477,239
9463,418-2-000547,_°±_³µ_£¼ì°¨ì_,35.155522,128.677206,5
9464,418-2-000548,_°±ë¡_³µ_£¼ì°¨ì_,35.153133,128.675649,13
9465,418-2-000549,_°±7µê³µ_£¼ì°¨ì_,NAN,NAN,10
9466,418-2-000550,_ê³_°¯ê¸¸ê³µ_£¼ì°¨ì_(ê²©ë¦¬ë³__),35.15744478,128.674708,32
9467,418-2-000551,±ê_êµ___³µ_£¼ì°¨ì_,35.153512,128.673973,16
9468,418-2-000552,_°± __ê³µì_ì£¼ì°¨,35.155569,128.6737698,27
